gen25/case_42	rama	50	270577	0.136128	193542	0.0973717	7891	0.00396999	0.715294	0.960826 chr2
gen25/case_48	centrolign	50	324116	0.104331	312492	0.100589	5181	0.00166773	0.964136	0.983691 chr2
gen25/case_48	unialigner	50	324116	0.104331	199635	0.0642611	34473	0.0110966	0.615937	0.852747 chr2
gen25/case_48	rama	50	324116	0.104331	210669	0.0678128	39682	0.0127733	0.64998	0.841495 chr2
gen25/case_54	centrolign	50	100190	0.508909	96074	0.488002	20	0.000101589	0.958918	0.999792 chr2
gen25/case_54	unialigner	50	100190	0.508909	100145	0.508681	2264	0.0114999	0.999551	0.977893 chr2
gen25/case_54	rama	50	100190	0.508909	100150	0.508706	5006	0.0254277	0.999601	0.952395 chr2
gen25/case_60	centrolign	50	50921	0.306442	50916	0.306412	28319	0.170423	0.999902	0.642595 chr2
gen25/case_60	unialigner	50	50921	0.306442	50920	0.306436	13367	0.0804424	0.99998	0.792073 chr2
gen25/case_60	rama	50	50921	0.306442	50920	0.306436	14661	0.0882297	0.99998	0.776444 chr2
gen25/case_6	centrolign	50	85746	0.12722	85726	0.12719	21883	0.0324675	0.999767	0.796643 chr2
gen25/case_6	unialigner	50	85746	0.12722	84745	0.125735	29460	0.0437093	0.988326	0.742043 chr2
gen25/case_6	rama	50	85746	0.12722	84742	0.12573	37294	0.0553325	0.988291	0.694402 chr2
gen300/case_11	centrolign	600	22186	0.57599	21753	0.564749	7410	0.192378	0.980483	0.745911 chr2
gen300/case_11	unialigner	600	22186	0.57599	21893	0.568384	2925	0.0759385	0.986793	0.882142 chr2
gen300/case_11	rama	600	22186	0.57599	21602	0.560829	4804	0.124721	0.973677	0.818072 chr2
gen300/case_17	centrolign	600	12333	0.200608	12307	0.200185	1345	0.0218777	0.997892	0.90148 chr2
gen300/case_17	unialigner	600	12333	0.200608	12321	0.200413	1328	0.0216012	0.999027	0.902703 chr2
gen300/case_17	rama	600	12333	0.200608	11401	0.185448	3931	0.0639416	0.92443	0.743608 chr2
gen300/case_23	centrolign	600	32466	0.513471	31473	0.497766	12796	0.202377	0.969414	0.710949 chr2
gen300/case_23	unialigner	600	32466	0.513471	30390	0.480638	5983	0.0946251	0.936056	0.83551 chr2
gen300/case_23	rama	600	32466	0.513471	30108	0.476178	8788	0.138988	0.92737	0.774064 chr2
gen300/case_29	centrolign	600	22983	0.251049	21305	0.232719	6638	0.0725084	0.92699	0.762445 chr2
gen300/case_29	unialigner	600	22983	0.251049	19573	0.2138	2505	0.0273627	0.851629	0.886539 chr2
gen300/case_29	rama	600	22983	0.251049	19979	0.218235	4143	0.0452549	0.869295	0.828248 chr2
gen300/case_35	centrolign	600	44385	0.232736	42705	0.223927	2956	0.0155	0.962149	0.935262 chr2
gen300/case_35	unialigner	600	44385	0.232736	42250	0.221541	5905	0.0309633	0.951898	0.877375 chr2
gen300/case_35	rama	600	44385	0.232736	38920	0.20408	5225	0.0273977	0.876873	0.88164 chr2
gen300/case_41	centrolign	600	13763	0.157213	11490	0.131249	14325	0.163633	0.834847	0.44509 chr2
gen300/case_41	unialigner	600	13763	0.157213	11106	0.126863	8306	0.0948785	0.806946	0.57212 chr2
gen300/case_41	rama	600	13763	0.157213	13168	0.150417	7336	0.0837983	0.956768	0.642216 chr2
gen300/case_47	centrolign	600	48564	0.589533	48369	0.587166	8549	0.103779	0.995985	0.849801 chr2
gen300/case_47	unialigner	600	48564	0.589533	42192	0.512182	8193	0.0994574	0.868792	0.837392 chr2
gen300/case_47	rama	600	48564	0.589533	42442	0.515217	9723	0.118031	0.87394	0.813611 chr2
gen300/case_53	centrolign	600	26048	0.356819	24803	0.339765	15177	0.207903	0.952204	0.620385 chr2
gen300/case_53	unialigner	600	26048	0.356819	23554	0.322655	7598	0.104081	0.904254	0.756099 chr2
gen300/case_53	rama	600	26048	0.356819	23740	0.325203	8109	0.111081	0.911394	0.745392 chr2
gen300/case_59	centrolign	600	40398	0.395971	39054	0.382798	15339	0.150349	0.966731	0.717997 chr2
gen300/case_59	unialigner	600	40398	0.395971	36394	0.356725	5485	0.0537627	0.900886	0.869027 chr2
gen300/case_59	rama	600	40398	0.395971	35419	0.347169	5036	0.0493617	0.876751	0.875516 chr2
gen300/case_5	centrolign	600	37732	0.606234	35387	0.568557	17063	0.274148	0.937851	0.674681 chr2
gen300/case_5	unialigner	600	37732	0.606234	33678	0.541099	6580	0.10572	0.892558	0.836554 chr2
gen300/case_5	rama	600	37732	0.606234	33676	0.541067	7149	0.114862	0.892505	0.824887 chr2
gen50/case_13	centrolign	100	59280	0.236289	45481	0.181287	15422	0.0614719	0.767223	0.746778 chr2
gen50/case_13	unialigner	100	59280	0.236289	59240	0.23613	12998	0.0518098	0.999325	0.820067 chr2
gen50/case_13	rama	100	59280	0.236289	59217	0.236038	14589	0.0581515	0.998937	0.802333 chr2
gen50/case_19	centrolign	100	46967	0.227467	46965	0.227457	4784	0.0231695	0.999957	0.907554 chr2
gen50/case_19	unialigner	100	46967	0.227467	46965	0.227457	8876	0.0429875	0.999957	0.841049 chr2
gen50/case_19	rama	100	46967	0.227467	46965	0.227457	30663	0.148505	0.999957	0.605001 chr2
gen50/case_1	centrolign	100	59450	0.228249	59435	0.228192	14200	0.0545187	0.999748	0.807157 chr2
gen50/case_1	unialigner	100	59450	0.228249	57795	0.221895	11818	0.0453734	0.972161	0.830233 chr2
gen50/case_1	rama	100	59450	0.228249	59390	0.228019	21490	0.0825076	0.998991	0.734298 chr2
gen50/case_25	centrolign	100	109016	0.108286	108658	0.10793	4864	0.00483142	0.996716	0.957154 chr2
gen50/case_25	unialigner	100	109016	0.108286	104889	0.104186	7280	0.00723124	0.962143	0.935098 chr2
gen50/case_25	rama	100	109016	0.108286	108985	0.108255	13721	0.0136291	0.999716	0.88818 chr2
gen50/case_31	centrolign	100	51623	0.204524	51510	0.204076	1784	0.00706799	0.997811	0.966525 chr2
gen50/case_31	unialigner	100	51623	0.204524	51344	0.203419	278	0.0011014	0.994595	0.994615 chr2
gen50/case_31	rama	100	51623	0.204524	49394	0.195693	4157	0.0164695	0.956822	0.922373 chr2
gen50/case_37	centrolign	100	42143	0.420801	42143	0.420801	6387	0.0637747	1.0	0.868391 chr2
gen50/case_37	unialigner	100	42143	0.420801	42052	0.419892	5940	0.0593113	0.997841	0.876229 chr2
gen50/case_37	rama	100	42143	0.420801	42143	0.420801	10470	0.104544	1.0	0.801 chr2
gen50/case_43	centrolign	100	53360	0.202404	51957	0.197082	14048	0.0532866	0.973707	0.787168 chr2
gen50/case_43	unialigner	100	53360	0.202404	51957	0.197082	27216	0.103235	0.973707	0.656246 chr2
gen50/case_43	rama	100	53360	0.202404	51889	0.196824	21960	0.0832982	0.972433	0.702636 chr2
gen50/case_49	centrolign	100	49630	0.651808	49624	0.65173	11617	0.15257	0.999879	0.810307 chr2
gen50/case_49	unialigner	100	49630	0.651808	49623	0.651717	3174	0.0416853	0.999859	0.939883 chr2
gen50/case_49	rama	100	49630	0.651808	49622	0.651703	5795	0.0761078	0.999839	0.895429 chr2
gen50/case_55	centrolign	100	391548	0.430426	356214	0.391583	7365	0.00809628	0.909758	0.979743 chr2
gen50/case_55	unialigner	100	391548	0.430426	107349	0.118008	10422	0.0114568	0.274166	0.911506 chr2
gen50/case_55	rama	100	391548	0.430426	140851	0.154836	12238	0.0134531	0.359729	0.92006 chr2
gen50/case_7	centrolign	100	53457	0.587091	51262	0.562985	9154	0.100534	0.958939	0.848484 chr2
gen50/case_7	unialigner	100	53457	0.587091	53265	0.584983	10249	0.11256	0.996408	0.838634 chr2
gen50/case_7	rama	100	53457	0.587091	53379	0.586235	10424	0.114482	0.998541	0.836622 chr2
gen100/case_14	centrolign	200	2414996	0.868351	2383806	0.857136	95	3.41588e-05	0.987085	0.99996 chr3
gen100/case_14	unialigner	200	2414996	0.868351	2334732	0.839491	44385	0.0159593	0.966764	0.981344 chr3
gen100/case_14	rama	200	2414996	0.868351	2368311	0.851564	33925	0.0121983	0.980669	0.985878 chr3
gen100/case_20	centrolign	200	2340021	0.828315	2320063	0.82125	11294	0.00399782	0.991471	0.995156 chr3
gen100/case_20	unialigner	200	2340021	0.828315	2134191	0.755455	94784	0.0335514	0.912039	0.957476 chr3
gen100/case_20	rama	200	2340021	0.828315	2253556	0.797708	55105	0.0195059	0.963049	0.976131 chr3
gen100/case_26	centrolign	200	2893067	0.893046	2884707	0.890465	3141	0.000969579	0.99711	0.998912 chr3
gen100/case_26	unialigner	200	2893067	0.893046	2698603	0.833018	56866	0.0175537	0.932783	0.979362 chr3
gen100/case_26	rama	200	2893067	0.893046	2744258	0.847111	38043	0.0117433	0.948564	0.986327 chr3
gen100/case_2	centrolign	200	2586185	0.501632	2586072	0.50161	234	4.53881e-05	0.999956	0.99991 chr3
gen100/case_2	unialigner	200	2586185	0.501632	2459006	0.476964	48510	0.00940929	0.950824	0.980654 chr3
gen100/case_2	rama	200	2586185	0.501632	2558540	0.49627	12804	0.00248354	0.989311	0.995021 chr3
gen100/case_32	centrolign	200	2531277	0.963967	2513735	0.957287	2911	0.00110857	0.99307	0.998843 chr3
gen100/case_32	unialigner	200	2531277	0.963967	2430292	0.92551	39092	0.0148871	0.960105	0.984169 chr3
gen100/case_32	rama	200	2531277	0.963967	2506028	0.954352	12074	0.00459805	0.990025	0.995205 chr3
gen100/case_38	centrolign	200	2991818	0.38369	2967797	0.38061	11209	0.00143752	0.991971	0.996237 chr3
gen100/case_38	unialigner	200	2991818	0.38369	2762651	0.354301	98440	0.0126246	0.923402	0.965594 chr3
gen100/case_38	rama	200	2991818	0.38369	2947228	0.377972	39655	0.00508562	0.985096	0.986724 chr3
gen100/case_44	centrolign	200	2865141	0.214017	2666363	0.199169	44095	0.00329376	0.930622	0.983732 chr3
gen100/case_44	unialigner	200	2865141	0.214017	2544864	0.190093	464950	0.0347303	0.888216	0.845522 chr3
gen100/case_44	rama	200	2865141	0.214017	2705525	0.202094	364872	0.0272548	0.94429	0.881165 chr3
gen100/case_50	centrolign	200	2435605	0.656437	2429122	0.65469	59612	0.0160665	0.997338	0.976047 chr3
gen100/case_50	unialigner	200	2435605	0.656437	2304435	0.621085	208424	0.0561738	0.946145	0.917057 chr3
gen100/case_50	rama	200	2435605	0.656437	2371014	0.639029	200843	0.0541306	0.973481	0.921907 chr3
gen100/case_56	centrolign	200	3272823	0.865314	3259677	0.861838	4140	0.00109459	0.995983	0.998732 chr3
gen100/case_56	unialigner	200	3272823	0.865314	3057676	0.808431	69862	0.0184711	0.934263	0.977662 chr3
gen100/case_56	rama	200	3272823	0.865314	3169279	0.837938	58323	0.0154202	0.968362	0.98193 chr3
gen100/case_8	centrolign	200	3228111	0.940468	3209233	0.934968	2185	0.000636571	0.994152	0.99932 chr3
gen100/case_8	unialigner	200	3228111	0.940468	2744288	0.799513	53059	0.0154581	0.850122	0.981032 chr3
gen100/case_8	rama	200	3228111	0.940468	2817836	0.82094	30471	0.00887733	0.872906	0.989302 chr3
gen150/case_15	centrolign	300	2692302	0.783797	2545858	0.741163	2657	0.000773519	0.945606	0.998957 chr3
gen150/case_15	unialigner	300	2692302	0.783797	2454542	0.714579	75779	0.0220612	0.911689	0.970052 chr3
gen150/case_15	rama	300	2692302	0.783797	2629350	0.76547	39127	0.0113909	0.976618	0.985337 chr3
gen150/case_21	centrolign	300	2445796	0.789413	2440015	0.787547	257	8.29502e-05	0.997636	0.999895 chr3
gen150/case_21	unialigner	300	2445796	0.789413	2265840	0.73133	82956	0.0267752	0.926422	0.964681 chr3
gen150/case_21	rama	300	2445796	0.789413	2378975	0.767846	32468	0.0104795	0.972679	0.986536 chr3
gen150/case_27	centrolign	300	2816890	0.879058	2808650	0.876487	51106	0.0159485	0.997075	0.982129 chr3
gen150/case_27	unialigner	300	2816890	0.879058	2504080	0.781441	102466	0.0319762	0.888952	0.960689 chr3
gen150/case_27	rama	300	2816890	0.879058	2638678	0.823444	67046	0.0209228	0.936734	0.975221 chr3
gen150/case_33	centrolign	300	2650383	0.727587	2626954	0.721155	30052	0.00824991	0.99116	0.98869 chr3
gen150/case_33	unialigner	300	2650383	0.727587	2371972	0.651157	124947	0.0343006	0.894954	0.94996 chr3
gen150/case_33	rama	300	2650383	0.727587	2521538	0.692216	144291	0.0396109	0.951386	0.945874 chr3
gen150/case_39	centrolign	300	2471129	0.198132	2467748	0.197861	53096	0.00425718	0.998632	0.978937 chr3
gen150/case_39	unialigner	300	2471129	0.198132	2211724	0.177334	142061	0.0113903	0.895026	0.939646 chr3
gen150/case_39	rama	300	2471129	0.198132	2369323	0.18997	102470	0.00821593	0.958802	0.958544 chr3
gen150/case_3	centrolign	300	2451759	0.810348	2332298	0.770864	1572	0.000519572	0.951275	0.999326 chr3
gen150/case_3	unialigner	300	2451759	0.810348	2275533	0.752102	68703	0.0227075	0.928123	0.970693 chr3
gen150/case_3	rama	300	2451759	0.810348	2399595	0.793107	24961	0.00825003	0.978724	0.989705 chr3
gen150/case_45	centrolign	300	2245463	0.692551	2213617	0.682729	22407	0.00691082	0.985818	0.989979 chr3
gen150/case_45	unialigner	300	2245463	0.692551	2039214	0.628939	169689	0.0523359	0.908149	0.92318 chr3
gen150/case_45	rama	300	2245463	0.692551	2157884	0.66554	159929	0.0493257	0.960997	0.931 chr3
gen150/case_51	centrolign	300	2965011	0.479395	2946395	0.476386	10008	0.00161814	0.993721	0.996615 chr3
gen150/case_51	unialigner	300	2965011	0.479395	2516778	0.406923	207756	0.0335909	0.848826	0.923746 chr3
gen150/case_51	rama	300	2965011	0.479395	2573250	0.416054	175345	0.0283505	0.867872	0.936206 chr3
gen150/case_57	centrolign	300	2412079	0.448905	2405370	0.447657	985	0.000183316	0.997219	0.999591 chr3
gen150/case_57	unialigner	300	2412079	0.448905	2247130	0.418207	60447	0.0112496	0.931615	0.973805 chr3
gen150/case_57	rama	300	2412079	0.448905	2361650	0.43952	21543	0.00400931	0.979093	0.99096 chr3
gen150/case_9	centrolign	300	2717643	0.854176	2696995	0.847686	50476	0.015865	0.992402	0.981628 chr3
gen150/case_9	unialigner	300	2717643	0.854176	2342677	0.736321	95404	0.0299862	0.862025	0.960869 chr3
gen150/case_9	rama	300	2717643	0.854176	2547922	0.800832	86701	0.0272508	0.937548	0.967092 chr3
gen200/case_10	centrolign	400	2398258	0.808636	2369504	0.798941	3605	0.00121552	0.98801	0.998481 chr3
gen200/case_10	unialigner	400	2398258	0.808636	2197497	0.740944	105056	0.0354224	0.916289	0.954374 chr3
gen200/case_10	rama	400	2398258	0.808636	2327961	0.784933	72789	0.0245427	0.970688	0.969681 chr3
gen200/case_16	centrolign	400	2309186	0.713224	2188476	0.675941	7863	0.0024286	0.947726	0.99642 chr3
gen200/case_16	unialigner	400	2309186	0.713224	2077516	0.64167	115609	0.0357074	0.899675	0.947286 chr3
gen200/case_16	rama	400	2309186	0.713224	2198908	0.679163	75894	0.0234409	0.952244	0.966637 chr3
gen200/case_22	centrolign	400	2399273	0.793903	2314807	0.765954	73614	0.0243584	0.964795	0.969179 chr3
gen200/case_22	unialigner	400	2399273	0.793903	2101824	0.695479	256735	0.0849519	0.876025	0.891148 chr3
gen200/case_22	rama	400	2399273	0.793903	2223598	0.735773	207433	0.0686382	0.92678	0.914673 chr3
gen200/case_28	centrolign	400	2561183	0.588151	2532839	0.581642	7048	0.00161851	0.988933	0.997225 chr3
gen200/case_28	unialigner	400	2561183	0.588151	2107170	0.483892	174715	0.0401216	0.822733	0.923434 chr3
gen200/case_28	rama	400	2561183	0.588151	2249964	0.516683	130870	0.0300531	0.878486	0.945032 chr3
gen200/case_34	centrolign	400	2568100	0.832309	2511774	0.814054	3746	0.00121406	0.978067	0.998511 chr3
gen200/case_34	unialigner	400	2568100	0.832309	2288386	0.741655	113658	0.036836	0.891081	0.952683 chr3
gen200/case_34	rama	400	2568100	0.832309	2454690	0.795553	37009	0.0119944	0.955839	0.985147 chr3
gen200/case_40	centrolign	400	2309106	0.802284	2263630	0.786484	5139	0.00178551	0.980306	0.997735 chr3
gen200/case_40	unialigner	400	2309106	0.802284	2091518	0.726685	106871	0.0371317	0.90577	0.951387 chr3
gen200/case_40	rama	400	2309106	0.802284	2174404	0.755483	100398	0.0348826	0.941665	0.955865 chr3
gen200/case_46	centrolign	400	2298700	0.697357	2270376	0.688765	23168	0.00702848	0.987678	0.989899 chr3
gen200/case_46	unialigner	400	2298700	0.697357	1983275	0.601667	174640	0.0529806	0.862781	0.91907 chr3
